Time,Time Code,Country Name,Country Code,Adjusted net national income per capita (annual % growth) [NY.ADJ.NNTY.PC.KD.ZG],Bribery incidence (% of firms experiencing at least one bribe payment request) [IC.FRM.BRIB.ZS],CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],"Droughts, floods, extreme temperatures (% of population, average 1990-2009) [EN.CLC.MDAT.ZS]",CPIA property rights and rule-based governance rating (1=low to 6=high) [IQ.CPA.PROP.XQ],"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high) [IQ.CPA.TRAN.XQ]","Compulsory education, duration (years) [SE.COM.DURS]",Consumer price index (2010 = 100) [FP.CPI.TOTL],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",Gini index [SI.POV.GINI],Human capital index (HCI) (scale 0-1) [HD.HCI.OVRL],"Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]","Internally displaced persons, new displacement associated with conflict and violence (number of cases) [VC.IDP.NWCV]","Internally displaced persons, total displaced by conflict and violence (number of people) [VC.IDP.TOCV]","Internally displaced persons, new displacement associated with disasters (number of cases) [VC.IDP.NWDS]","International migrant stock, total [SM.POP.TOTL]",International migrant stock (% of population) [SM.POP.TOTL.ZS],Net migration [SM.POP.NETM],Lending interest rate (%) [FR.INR.LEND],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Lifetime risk of maternal death (%) [SH.MMR.RISK.ZS],"Maternal mortality ratio (national estimate, per 100,000 live births) [SH.STA.MMRT.NE]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Military expenditure (% of general government expenditure) [MS.MIL.XPND.ZS],"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population) [SH.STA.WASH.P5]",New businesses registered (number) [IC.BUS.NREG],"Personal remittances, paid (current US$) [BM.TRF.PWKR.CD.DT]","Personal remittances, received (% of GDP) [BX.TRF.PWKR.DT.GD.ZS]","Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"Primary education, duration (years) [SE.PRM.DURS]","Secondary education, duration (years) [SE.SEC.DURS]",Strength of legal rights index (0=weak to 12=strong) [IC.LGL.CRED.XQ],Total greenhouse gas emissions (kt of CO2 equivalent) [EN.ATM.GHGT.KT.CE],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]"
1990,YR1990,Djibouti,DJI,..,..,..,0.457322495354789,..,..,..,..,..,..,452328087.282876,..,..,..,..,..,..,..,..,..,..,..,122221,20.7733073173385,..,..,56.678,..,..,..,16.222241778873,..,..,..,..,..,25.4699309749784,4.59912906017991,590393,..,6,7,..,910,..,..,..
1990,YR1990,Dominica,DMA,..,..,0.198412893759309,0.852006475249212,..,..,..,..,65.3621847524616,5.41798356640612,201429629.62963,5.86706758943758,4294.10840750484,..,..,..,..,3.1909232322682,..,..,..,..,2519,3.5514888337469,..,11.2569845633899,..,..,..,..,..,..,..,162962.962962963,6.91170517743537,13922222.14,93.896,-0.425098412644553,70422,..,7,5,..,190,..,..,..
1990,YR1990,Dominican Republic,DOM,-9.05035150218686,..,0.300693714206221,1.10184480501903,..,..,..,..,11.8011068228295,-5.45431239511258,7073675544.79021,-7.25170989359533,3664.34266152756,..,..,..,..,50.4624792378524,..,..,..,..,291151,4.05296975936732,..,..,66.574,..,..,0.67572938756657,..,..,..,..,4.45030289849598,314799987.8,147.660753467191,1.91939185785568,7133491,..,6,6,..,15760,69.1984136752272,..,..
1990,YR1990,Ecuador,ECU,6.75496788412548,..,0.312396646840827,1.50719421331255,..,..,..,..,1.32421663921925,3.67991405278418,15239278100.3502,1.25727783977752,4824.61712875074,..,..,..,..,48.5191129964557,8.71865913278078,..,..,..,78663,0.769840924204486,..,..,68.899,..,100,1.89032378813401,..,..,..,2000000,0.334661521787099,51000000,36.9561154457448,2.36438203349696,10230931,..,6,6,..,36940,44.5949122940278,5.88000011444092,..
1990,YR1990,"Egypt, Arab Rep.",EGY,-0.920937164689235,..,0.421418603223098,1.56321040341731,..,..,..,..,19.1471871327422,5.66702915715855,42978914311.3504,3.13371128243554,3709.40056148814,32,..,..,..,16.7563747077691,0.479206380078924,..,..,..,173708,0.308007800306231,..,19,64.572,..,..,3.4676995357893,..,..,..,26500000,9.96651513569937,4283500000,56.391057310764,2.4266601583676,56134478,..,5,6,..,134060,52.9227557411273,8.43000030517578,..
1990,YR1990,El Salvador,SLV,..,..,0.154383901056781,0.451606561881294,..,..,..,..,32.1716466514274,4.83290057793786,4817542204,3.45107514786855,2925.21797149819,..,..,..,..,23.9991651130861,..,..,..,..,47360,0.901737634713243,..,..,64,..,33,3.41366598744942,21.4230967831973,..,..,2803601.84959844,7.60302421006045,366278900.1,254.347200772201,1.32688623710826,5270074,..,6,6,..,6860,49.6156277886964,9.96000003814697,..
1990,YR1990,Equatorial Guinea,GNQ,..,..,0.219123207853638,0.143133868335926,..,..,..,..,29.7295608139677,-1.75856408496443,112119406.548331,-4.70401664224224,653.211815115135,..,..,..,..,0.85787155112476,..,..,..,..,2740,0.726091323208688,..,..,48.775,..,..,..,..,..,..,..,..,..,14.9443137254902,3.04404182668269,419188,..,5,7,..,170,..,..,..
1990,YR1990,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11848,0.37743506622794,..,..,49.588,..,..,..,..,..,..,..,..,..,..,1.22523885128053,2258649,..,6,6,..,3690,..,..,..
1990,YR1990,Estonia,EST,..,..,..,22.483166302781,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.53875109727161,..,..,..,381997,24.4037640865765,..,..,69.4756097560976,..,34,..,..,..,..,..,..,..,..,0.0664901906843683,1569174,..,6,6,..,39520,..,0.639999985694885,1.62999999523163
1990,YR1990,Eswatini,SWZ,..,..,0.19373649016291,0.680914809045953,..,..,..,..,20.4571834673623,21.0180005361395,1114703088.1614,17.4974816999358,3514.64408420625,..,..,5.48457002639771,23.47705078125,13.092289912498,19.8194846204447,..,..,..,72085,8.35547240845318,..,14.5,61.95,..,..,1.27597457759347,6.32302405498282,..,..,4096902.03991581,10.1210273657791,112819404.6,47.8152906976744,2.95223982802788,822423,..,7,5,..,2160,127.901782455933,..,..
1990,YR1990,Ethiopia,ETH,..,..,0.116356894331848,0.0482376912864604,..,..,..,..,19.8963158387465,2.72645178272658,12175166763.285,-0.739151434328448,414.566679211009,..,..,..,..,5.15248124174763,..,..,..,..,1155390,2.40420280094339,..,6,47.099,..,..,9.6579698086295,30.7716341601969,..,..,628019.3329,0.0428527312392416,5217391.491,..,3.43184283390348,47887864,..,6,6,..,67450,..,..,..
1990,YR1990,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4285,8.92132164643668,..,..,76.1146341463415,..,..,..,..,..,..,..,..,..,33.865329512894,0.247789611615807,47276,..,..,..,..,..,..,..,..
1990,YR1990,Fiji,FJI,..,..,0.225691207868571,0.947054181106955,..,..,..,..,49.9250037293591,5.80000271982991,1337024782.22702,5.22306361156255,4196.2387017684,..,..,..,..,8.19137132040974,4.39213533266994,..,..,..,13283,1.82302031494896,..,..,65.379,..,..,2.10875525984723,..,..,..,21540834.43,1.64140484916409,21945989.61,39.8782156540777,0.546803300517842,728575,..,6,6,..,1710,129.5,..,..
1990,YR1990,Finland,FIN,-2.13309138637491,..,0.603300113677591,10.9416935680049,..,..,..,..,71.5523386575597,0.670275844289762,141438345513.917,0.224909953309819,18136.4022978656,..,..,5.33890008926392,12.075309753418,6.14956531179854,3.04229997878396,..,..,..,63255,1.26847286935963,..,..,74.8131707317073,..,..,1.5633514986376,3.2151112563917,..,..,15720900.3100206,0.0444600804057147,62883602.14,16.3709609639187,0.443382073914297,4986431,..,6,6,..,69660,45.8415329983839,3.0699999332428,8.88000011444092
1990,YR1990,France,FRA,1.99456225687275,..,0.346739779753328,6.1172082094775,..,..,..,..,71.1881257808513,2.92393508123074,1269179616913.63,2.40164782158068,17642.0721436384,..,..,4.51393985748291,9.64037990570068,3.19428338029481,2.39116827028764,..,..,..,5897267,10.3563845150594,..,..,76.6,..,11,2.80526762706676,5.62272477258817,..,..,6773122236.62455,0.317902917698259,4034759033,106.353783836104,0.508741656781262,58235716,..,5,7,..,495850,42.7360551888574,9.35999965667725,19.8099994659424
1990,YR1990,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,2.20000012824192,3181206210.85118,0.064038223467719,..,..,..,..,..,..,..,..,..,..,25830,13.0211221454857,..,..,68.704,..,..,..,..,..,..,..,..,..,54.6191256830601,2.11213157588563,199906,..,5,7,..,..,..,..,..
1990,YR1990,Gabon,GAB,-14.1885839935642,..,0.348742219970286,4.31809397225677,..,..,..,..,65.0261868267643,5.19223727652398,5952293765.94088,2.33623867016088,12381.9076813375,..,..,..,..,7.72532188841208,..,..,..,..,127980,13.4394798108518,..,..,60.965,..,..,..,..,..,..,147319821.638922,0.0147150396408829,875882.3872,3.68491869445415,2.75256580041747,949493,..,6,7,..,10230,76.8974453905961,..,..
1990,YR1990,"Gambia, The",GMB,..,..,0.127836327268866,0.198829001826087,..,..,..,..,33.628957016338,3.55887936756983,317083373.524559,-0.772063191825708,1555.34037995248,..,..,2.82583999633789,..,12.1677841130696,..,..,..,..,118123,12.8841167917924,..,26.5,52.221,..,..,0.46126597245397,..,..,..,..,..,..,94.4263833992095,4.2720738038204,955595,..,6,6,..,4290,131.485415341849,..,..
1990,YR1990,Georgia,GEO,..,..,1.21828192033891,6.97417742607247,..,..,..,..,..,-14.7882259005176,7753501867.76095,-14.7651573236061,5724.60061143511,..,..,..,..,..,4.99038888067426,..,..,..,338300,6.19562006472527,..,..,70.386,..,20,..,..,..,..,..,..,..,84.0127366247944,-0.0270683894920024,4802000,..,4,7,..,49760,85.3333333333333,..,..
1990,YR1990,Germany,DEU,4.98383284343345,..,0.618252864830704,12.0266092332951,..,..,..,..,67.4751088900899,5.25500608278011,1771671206875.68,4.35163905422439,19452.5734006722,..,..,..,..,2.69647137791463,1.17767625727756,..,..,..,5936181,7.51812758939894,..,..,75.227756097561,..,10,2.51843270660831,..,..,..,6542014537.01934,0.27522386733365,4876062012,227.517053819494,0.861969448764933,79433029,..,4,9,..,1128090,45.8635875773293,4.8899998664856,4.57999992370605
1990,YR1990,Ghana,GHA,..,..,0.15279488170983,0.188854549099949,..,..,..,..,1.88092171488364,3.32881788321653,5889174825.487,0.392153057224888,1236.00049286075,..,..,..,..,37.2590664855671,..,..,..,..,164851,1.12693512420479,..,..,56.776,..,..,0.276510427354999,2.64882352941176,..,..,3400000,0.101881845552171,6000000,64.9260525621869,2.88322625492667,14773274,..,6,7,..,11900,42.7281781307805,..,..
1990,YR1990,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8709,32.4563038050162,..,..,..,..,..,..,..,..,..,..,..,..,2914.9,-0.130279777066392,29149,..,8,6,..,..,..,..,..
1990,YR1990,Greece,GRC,..,..,0.557410799848287,7.4160579131162,..,..,..,..,29.8038102776573,0,97891092003.4394,-1.05223289834684,13304.4747520763,..,..,2.04608011245728,7.19843006134033,20.433499109463,1.0170164453515,..,..,..,618139,6.10101703192651,..,..,76.9390243902439,..,1,3.79826032707078,8.59184499710816,..,..,122000000,1.85614437719845,1817000000,79.1062218774244,1.05780801198192,10196792,..,6,6,..,95220,40.128306906424,7.01999998092651,23.3099994659424
1990,YR1990,Greenland,GRL,..,..,..,..,..,..,..,..,..,-11.7195329841585,1018970364.86443,-12.1958664392799,..,..,..,..,..,..,..,..,..,..,9416,16.9343380752837,..,..,65.0682926829268,..,..,..,..,..,..,..,..,..,0.162715832601697,0.54102927282477,55600,..,..,..,..,..,..,..,..
1990,YR1990,Grenada,GRD,..,..,0.24172750878707,1.14193173324475,..,..,..,..,59.0199941495865,4.012611897778,278098762.962963,4.66479628431418,4724.04543022299,..,..,..,..,2.72423736530524,..,..,..,..,4263,4.4274349334275,..,12.325478090371,69.598,..,0,..,..,..,..,25925.9259259259,6.46319790080971,17974073.41,283.317647058824,-0.625066714854939,96328,..,7,5,..,1840,..,..,..
1990,YR1990,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69755,53.4594810012109,..,..,71.925,..,..,..,..,..,..,..,..,..,241.62962962963,2.2907534503768,130480,..,8,..,..,..,..,2.82999992370605,..
1990,YR1990,Guatemala,GTM,-1.43102407822504,..,0.130799006238468,0.434248625569951,..,..,..,..,18.2602252730944,3.10256317557587,7650125217.35253,0.32144959608857,3319.96884424522,..,..,..,..,41.2218671380973,..,..,..,..,264257,2.88535943529034,..,..,62.261,..,90,1.72801156281599,..,..,..,13500000,1.55160854923991,118699996.9,84.4542273236282,2.7344725274704,9050115,..,6,6,..,11300,45.8694854703458,..,..
1990,YR1990,Guinea,GIN,..,..,0.178501943137645,0.157423741578223,..,..,..,..,..,4.3240627548313,2666750685.8495,1.28904393085303,881.916122654372,..,..,..,..,..,..,..,..,..,403621,6.68902079885557,..,21.1666666666667,49.987,..,..,..,..,..,..,20400000,0.67385374288469,17969999.31,25.8517092625753,2.95237918142895,6352282,..,6,6,..,8410,64.5170190173246,..,..
1990,YR1990,Guinea-Bissau,GNB,..,..,0.172321550863038,0.174311597360717,..,..,..,..,4.58072821538023,6.09999998640174,243961995.512687,3.7628441367528,1011.54844816399,..,..,..,..,33.0019778318025,..,..,..,..,15368,1.45501643615651,..,..,47.095,..,..,..,..,..,..,11620000,0.409899909983313,1000000,34.6822546230441,2.22740951349569,975265,..,6,5,..,1420,46.9705027203419,..,..
1990,YR1990,Guyana,GUY,..,..,0.515875708579289,1.57404891121557,..,..,..,..,..,-3.06748466406728,396582263.291139,-2.77080809696135,3051.21734758643,..,..,..,..,..,12.1080685478121,..,..,..,4095,0.568527326797004,..,32.75,63.287,..,108,0.905828279604213,..,..,..,..,..,..,3.77600203200406,-0.305597640454503,743306,..,6,5,..,2610,142.566230803686,..,..
1990,YR1990,Haiti,HTI,-1.94044179388602,..,0.0675780602212822,0.144929286585587,..,..,..,..,5.89242979475272,1.03812280198248,3096289800,-0.974050304957004,2144.62040063033,..,..,..,..,21.2760320067832,..,..,..,..,19084,0.268798840745138,..,..,54.265,..,..,0.102173247627793,..,..,..,..,..,..,255.367017416546,2.01159651892064,7037915,..,6,6,..,5330,46.4148543201609,11.25,25.8899993896484
1990,YR1990,Honduras,HND,-4.89415441944175,..,0.241195316499627,0.494419916283609,..,..,..,..,9.01774964029743,2.7917489495977,4923009551.55642,-0.124952525470249,2049.87361885351,57.4,..,..,..,23.3225664366467,10.0000524690523,..,..,..,270423,5.5150516084573,..,17.05,66.723,..,..,2.20148360851878,8.30824804334738,..,..,..,1.27767376583931,62900001.53,44.2872642774153,2.87852072378001,4955302,..,6,5,..,11330,71.008068281057,4.78000020980835,..
1990,YR1990,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,56.9996503914016,3.83064035178397,76928290841.8701,3.4975523127906,18250.1072013439,..,..,2.46608996391296,18.5407791137695,10.4265402843602,2.3917839950195,..,..,..,2218473,38.2889192572912,..,10,77.3804878048781,..,..,..,..,..,..,..,..,..,5762.12121212121,0.321315033221987,5704500,..,6,7,..,..,226.000240297969,..,..
1990,YR1990,Hungary,HUN,..,..,..,6.49894717441354,..,..,..,..,9.22940529027826,..,..,..,..,..,..,..,..,28.3695996532776,1.93695080578599,..,..,..,347510,3.34624900132989,..,28.775,69.3156097560976,..,21,2.56353802709041,..,..,..,..,..,..,115.433270279292,-1.03311729690015,10373988,..,4,8,..,89100,..,1.70000004768372,..
1990,YR1990,Iceland,ISL,..,..,..,7.65228037955311,..,..,..,..,39.9546205205733,..,6468736355.55678,..,..,..,..,4.25862979888916,11.501350402832,15.510721994253,..,..,..,..,9584,3.76093866499235,..,16.1833333333333,78.0363414634146,..,..,..,0,..,..,11713797.061664,0.962465408974629,62259349.82,2.54190523690773,0.777662198585402,254826,..,6,7,..,3340,65.110850561994,..,..
1990,YR1990,India,IND,5.58403508682872,..,0.53764656061338,0.645361648544554,..,..,..,..,22.9490075793463,5.53345456125301,320979026420.035,3.36507256011967,1200.34553519376,..,..,..,..,8.97123250273256,5.05703912896565,..,..,..,7493204,0.860692478072776,..,16.5,57.865,..,..,3.14621461029962,12.4005838732906,..,..,105592307.849846,0.742646650962366,2383739990,293.717454653083,2.07608920383876,873277799,..,5,7,..,1219550,15.5062615101965,..,..
1990,YR1990,Indonesia,IDN,55.4131148072566,..,0.265598420279526,0.818737764892095,..,..,..,..,12.6526736970539,7.22433460076046,106140727356.675,5.33046300606807,3082.61534097388,32.3,..,..,..,7.81919144730541,..,..,..,..,465612,0.256624866680176,..,20.825,62.32,..,..,1.41049291967411,..,..,..,..,0.156396139478275,166000000,100.141533586889,1.7820550143316,181413398,..,6,6,..,476190,52.8918614376893,2.53999996185303,7.94999980926514
1990,YR1990,"Iran, Islamic Rep.",IRN,7.42466983314176,..,0.468541381375881,3.52108103343897,..,..,..,..,2.97421701244274,13.5949264435839,124813263926.225,10.482883353325,7514.98410471076,43.6,..,3.77391004562378,..,7.62767493763936,..,..,..,..,4291601,7.64048856957112,..,..,63.837,..,..,2.94265012534759,14.4785054445993,..,..,..,..,..,34.6068248237923,2.77782365220989,56366212,..,5,7,..,324620,37.0805676988111,..,..
1990,YR1990,Iraq,IRQ,..,..,..,3.68618080610649,..,..,..,..,0.0305675511365077,57.8178283438571,180408064516.129,53.9748229011321,..,..,..,..,..,..,6.70527827679859,..,..,..,83638,0.478520555735618,..,..,66.011,..,..,..,..,..,..,..,..,..,39.8269497222032,2.46522812696715,17419113,..,6,6,..,120280,15.1262818163125,..,..
1990,YR1990,Ireland,IRL,6.60513604081827,..,0.641432250198893,8.81053758508173,..,..,..,..,60.9547995129164,8.46652828559868,49305632408.4929,8.37500704600875,13735.7259201573,..,..,4.60056018829346,11.7045497894287,3.31732129894252,0.484208949263732,..,..,..,227961,6.39781696082014,..,..,74.8090975609756,..,4,1.20350328404375,2.73873873873874,..,..,165348129.3,0.579393346247381,285673553.5,51.0084772826245,0.0844130206737995,3513974,..,6,5,..,56480,105.029447108304,14.0799999237061,19.7099990844727
1990,YR1990,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,4.18697682185547,..,2.6617904685053,..,..,..,..,..,..,..,..,..,..,34769,49.4495960860166,..,..,..,..,..,..,..,..,..,..,..,..,123.319298245614,1.47471412516344,70292,..,..,..,..,..,..,2.09999990463257,..
1990,YR1990,Israel,ISR,..,..,..,7.25536480686695,..,..,..,..,32.5174825174825,..,..,..,..,..,..,..,..,17.2647914645975,3.30459757195255,..,..,..,1632704,36.2890770079133,..,..,76.6073170731707,..,13,12.362686187267,..,..,..,850000000,..,811900024.4,215.341959334566,3.09460300917429,4660000,..,6,6,..,44110,..,12.2399997711182,21.8099994659424
1990,YR1990,Italy,ITA,2.37976057459453,..,0.383570685358776,7.14501816314887,..,..,..,..,55.838990721391,1.98577494287171,1181222653522.95,1.90043982743266,18627.64396728,..,..,..,..,6.45660906146405,3.14470717123125,..,..,..,1428219,2.50531433742571,..,14.85225,76.9707317073171,..,9,1.8807984132592,3.29017935816754,..,..,3668683914.98404,0.429598445717704,5074514160,192.850430111183,0.0837085729587984,56719240,..,5,8,..,483260,36.321749399443,9.77999973297119,28.9500007629395
1990,YR1990,Jamaica,JAM,..,..,0.648414979550772,3.08690314190539,..,..,..,..,3.72512054235223,4.2005351147029,4592224067.37194,3.49276062488686,4760.69066764007,41.1,..,4.7791600227356,..,21.9601751165083,22.4802584899134,..,..,..,20475,0.858200541033093,..,30.5008333333333,73.204,..,..,0.840785086389815,3.13701651210133,..,..,10800000,4.98015762177044,228699996.9,223.444228993536,0.681560015803629,2419901,28.4,6,7,..,9010,99.9401719360276,15.7200002670288,31.7600002288818
1990,YR1990,Japan,JPN,4.578889348438,..,0.442188110217974,8.83177570093458,..,..,..,..,94.5343299540883,4.84092905745234,3132817652848.04,4.49366120419509,19972.8927505106,..,..,..,..,3.07851628695158,0.542949022636741,..,..,..,1075626,0.879862814739571,..,..,78.8368292682927,..,8,0.941791766132693,3.06864140369055,..,..,..,..,..,338.667032364235,0.33178288536374,123478000,..,6,6,..,1181920,19.6633660965348,2.09999990463257,4.30000019073486
1990,YR1990,Jordan,JOR,-8.38865706836891,..,0.635187132079991,2.78472010337958,..,..,..,..,47.6611881178976,-0.275903906529535,4160003917.43258,-4.9338030959735,4384.09401377623,..,..,..,..,16.1921375615234,3.36522066873665,..,..,..,1146349,34.1332452769177,..,..,69.872,..,..,7.75106758278973,17.5122749590835,..,..,70515837.57357,12.0016014337826,499267089.8,40.4112420670898,4.78338753015441,3565888,..,6,6,..,18630,149.45338900699,..,..
1990,YR1990,Kazakhstan,KAZ,..,..,1.75660262063747,14.5124785906533,..,..,..,..,..,..,26932729102.7371,..,8261.67422281694,..,..,..,..,..,9.00275093550789,..,..,..,3619200,21.8947010794356,..,..,68.3365853658537,..,52,..,..,..,..,..,..,..,..,0.60434266304362,16348000,..,3,7,..,296720,..,..,..
1990,YR1990,Kenya,KEN,-0.193642365603651,..,0.155113084312368,0.258803382518059,..,..,..,..,8.66901985684995,4.19205097155167,8572359162.74408,0.724837374657312,1668.48195731109,..,..,..,..,17.78181442992,..,..,..,..,297292,1.26797362595068,..,18.75,57.406,..,..,2.88821495785942,8.8624380139351,..,..,6371437.3409868,1.62452356295606,139259994.5,41.6849527357065,3.38434236196681,23724574,..,6,6,..,34980,57.0209136817269,..,..
1990,YR1990,Kiribati,KIR,..,..,0.220416461503993,0.276265988894107,..,..,..,..,..,-0.869565217391298,39809538.6776989,-2.98516211408344,1253.3818345918,..,..,..,..,..,..,..,..,..,2162,2.98573421165293,..,..,59.636,..,..,..,..,..,..,1327029.50949346,12.920044735111,5143410.206,89.3753086419753,2.15725713183025,72394,..,7,6,..,40,138.098431372549,..,..
1990,YR1990,"Korea, Dem. People's Rep.",PRK,..,..,..,6.07744806511902,..,..,..,11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34103,0.168873933773767,..,..,69.896,..,..,..,..,..,..,..,..,..,168.532987293414,1.48587330161904,20293057,..,4,6,..,154690,..,..,..
1990,YR1990,"Korea, Rep.",KOR,7.98354703934135,..,0.691482140318175,5.77756338961862,..,..,..,..,44.5510346637439,9.8775525016936,283367525714.932,8.80042947047626,8355.3327739747,..,..,3.03873991966248,..,8.57327225728686,0.484716008141375,..,..,..,43017,0.10010412765409,..,..,71.5975609756098,..,13,4.00230428922186,..,..,..,1008900000,0.85154429531473,2413000000,444.425492432096,0.985130494218767,42869283,..,6,6,..,280750,50.7503133784944,2.45000004768372,6.98000001907349
1990,YR1990,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.7487804878049,..,..,..,..,..,..,..,..,..,..,1.89759014590056,1862000,..,..,..,..,..,..,..,..
1990,YR1990,Kuwait,KWT,..,..,..,13.9022120409478,..,..,..,..,55.7363046802826,..,18427777777.7778,..,..,..,..,..,..,9.833635315434,..,..,..,..,1074391,52.1844910123798,..,8.68555555555555,72.15,..,..,48.5172672672673,52.5620170801139,..,..,769617444.662079,..,..,117.584175084175,0.122441120361196,2095350,..,4,8,..,39060,103.011000150739,..,..
1990,YR1990,Kyrgyz Republic,KGZ,..,..,2.03775683801007,5.18309345964657,..,..,..,..,..,5.70279663311726,2675000000,3.68801159071612,2543.52892502523,..,..,..,..,..,13.7895233924514,..,..,..,623083,14.1786941956108,..,..,68.2975609756098,..,59,..,..,..,..,..,..,..,..,1.92448488335946,4391200,..,3,7,..,32480,78.7383177570093,..,..
1990,YR1990,Lao PDR,LAO,..,..,0.116882368446732,0.119761294605505,..,..,..,..,3.67015991229318,6.70457869081514,865559856.1639,3.70710801872008,1024.63097041095,..,..,..,..,35.642982971227,..,..,..,..,22866,0.538297237724876,..,..,53.364,..,..,..,..,..,..,..,1.25930050271833,10899999.62,18.4509142114385,2.84934122599379,4258471,..,5,6,..,6790,35.8472084769786,..,..
1990,YR1990,Latvia,LVA,..,..,..,7.05179691275485,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,646007,24.2496485528259,..,..,69.2731707317073,..,25,..,..,..,..,..,..,..,..,-0.142736397581795,2663151,..,4,8,..,25420,..,..,..
1990,YR1990,Lebanon,LBN,..,..,0.522800629029677,2.00497175915223,..,..,..,..,..,26.5331600932491,2838485353.96187,23.0755895538538,3835.05995942177,..,..,..,..,..,..,..,..,..,523693,19.3743736170556,..,39.9425,70.266,..,..,7.55195134313229,19.1442888346396,..,..,..,..,..,274.001173020528,2.77056931079647,2803032,..,5,7,..,7270,117.905808025004,..,..
1990,YR1990,Lesotho,LSO,..,..,0.245894451690522,0.199558974665988,..,..,..,..,37.8503680226992,6.04547332943449,596415104.549144,3.73050159958001,811.563552142076,..,..,..,..,11.6347569955818,30.4620905446023,..,..,..,8240,0.515794968995965,..,20.4166666666667,59.837,..,..,3.55047598830801,10.9118673647469,..,..,..,167.431730929337,998588133.070648,56.1184782608696,2.20717907355382,1703757,..,7,5,..,1940,..,..,..
1990,YR1990,Liberia,LBR,..,..,..,0.216771672470528,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94964,4.51590844352761,..,..,46.046,..,..,..,..,..,..,..,..,..,21.5522944352159,-1.4591112898491,2075917,..,6,6,..,850,..,..,..
1990,YR1990,Libya,LBY,..,..,..,6.44628631924489,..,..,..,..,57.9164305039041,..,28901836158.1921,..,..,..,..,..,..,8.45146240803884,..,..,..,..,457075,10.3918021452708,..,7,68.503,..,..,..,..,..,..,445657364.329723,..,..,2.52149027586756,2.45809639601861,4436663,..,6,6,..,87430,70.797800855223,..,..
